Timestamp;Value
2016-06-01;9123
2016-06-02;9128
2016-06-03;9129
2016-06-04;9132
2016-06-05;9134
2016-06-06;9134
2016-06-07;9134
2016-06-08;9137
2016-06-09;9145
2016-06-10;9154
2016-06-11;9161
2016-06-12;9165
2016-06-13;9168
2016-06-14;9169
2016-06-15;9169
2016-06-16;9170
2016-06-17;9171
2016-06-18;9171
2016-06-19;9172
2016-06-20;9172
2016-06-21;9174
2016-06-22;9183
2016-06-23;9207
2016-06-24;9220
2016-06-25;9233
2016-06-26;9237
2016-06-27;9240
2016-06-28;9248
2016-06-29;9250
2016-06-30;9254
2016-07-01;9258
2016-07-02;9266
2016-07-03;9272
2016-07-04;9278
2016-07-05;9293
2016-07-06;9307
2016-07-07;9326
2016-07-08;9342
2016-07-09;9357
2016-07-10;9364
2016-07-11;9374
2016-07-12;9409
2016-07-13;9469
2016-07-14;9503
2016-07-15;9518
2016-07-16;9526
2016-07-17;9532
2016-07-18;9533
2016-07-19;9537
2016-07-20;9540
2016-07-21;9544
2016-07-22;9549
2016-07-23;9558
2016-07-24;9569
2016-07-25;9585
2016-07-26;9606
2016-07-27;9627
2016-07-28;9643
2016-07-29;9652
2016-07-30;9660
2016-07-31;9666
2016-08-01;9670
2016-08-02;9677
2016-08-03;9684
2016-08-04;9705
2016-08-05;9718
2016-08-06;9723
2016-08-07;9726
2016-08-08;9729
2016-08-09;9729
2016-08-10;9730
2016-08-11;9731
2016-08-12;9731
2016-08-13;9732
2016-08-14;9738
2016-08-15;9746
2016-08-16;9755
2016-08-17;9760
2016-08-18;9763
2016-08-19;9767
2016-08-20;9770
2016-08-21;9772
2016-08-22;9775
2016-08-23;9776
2016-08-24;9775
2016-08-25;9781
2016-08-26;9785
2016-08-27;9787
2016-08-28;9795
2016-08-29;9800
2016-08-30;9799
2016-08-31;9798
2016-09-01;9798
2016-09-02;9797
2016-09-03;9801
2016-09-04;9805
2016-09-05;9808
2016-09-06;9810
2016-09-07;9812
2016-09-08;9815
2016-09-09;9817
2016-09-10;9819
2016-09-11;9821
2016-09-12;9821
2016-09-13;9824
2016-09-14;9829
2016-09-15;9835
2016-09-16;9840
2016-09-17;9844
2016-09-18;9846
2016-09-19;9847
2016-09-20;9847
2016-09-21;9846
2016-09-22;9850
2016-09-23;9851
2016-09-24;9851
2016-09-25;9851
2016-09-26;9852
2016-09-27;9853
2016-09-28;9853
2016-09-29;9852
2016-09-30;9852
2016-10-01;9851
2016-10-02;9851
2016-10-03;9852
2016-10-04;9854
2016-10-05;9853
2016-10-06;9852
2016-10-07;9852
2016-10-08;9852
2016-10-09;9851
2016-10-10;9849
2016-10-11;9847
2016-10-12;9844
2016-10-13;9841
2016-10-14;9836
2016-10-15;9836
2016-10-16;9834
2016-10-17;9831
2016-10-18;9831
2016-10-19;9829
2016-10-20;9825
2016-10-21;9821
2016-10-22;9818
2016-10-23;9816
2016-10-24;9814
2016-10-25;9809
2016-10-26;9806
2016-10-27;9803
2016-10-28;9800
2016-10-29;9796
2016-10-30;9791
2016-10-31;9788
2016-11-01;9782
2016-11-02;9778
2016-11-03;9776
2016-11-04;9771
2016-11-05;9769
2016-11-06;9766
2016-11-07;9761
2016-11-08;9757
2016-11-09;9754
2016-11-10;9749
2016-11-11;9745
2016-11-12;9743
2016-11-13;9738
2016-11-14;9735
2016-11-15;9732
2016-11-16;9729
2016-11-17;9725
2016-11-18;9723
2016-11-19;9721
2016-11-20;9718
2016-11-21;9715
2016-11-22;9711
2016-11-23;9708
2016-11-24;9704
2016-11-25;9700
2016-11-26;9698
2016-11-27;9694
2016-11-28;9691
2016-11-29;9687
2016-11-30;9683
2016-12-01;9680
2016-12-02;9678
2016-12-03;9673
2016-12-04;9673
2016-12-05;9670
2016-12-06;9665
2016-12-07;9661
2016-12-08;9656
2016-12-09;9651
2016-12-10;9647
2016-12-11;9642
2016-12-12;9639
2016-12-13;9635
2016-12-14;9630
2016-12-15;9626
2016-12-16;9623
2016-12-17;9619
2016-12-18;9615
2016-12-19;9611
2016-12-20;9606
2016-12-21;9601
2016-12-22;9596
2016-12-23;9592
2016-12-24;9587
2016-12-25;9583
2016-12-26;9580
2016-12-27;9575
2016-12-28;9570
2016-12-29;9566
2016-12-30;9560
2016-12-31;9557
2017-01-01;9553
2017-01-02;9548
2017-01-03;9543
2017-01-04;9539
2017-01-05;9535
2017-01-06;9530
2017-01-07;9525
2017-01-08;9520
